time,bead_width (mm),screw_rpm (RPM),screw_rpm_setpoint (RPM),screw_torque (Nm),hz1 (°C),hz1_setpoint (°C),hz2 (°C),hz2_setpoint (°C),hz3 (°C),hz3_setpoint (°C),hz4 (°C),hz4_setpoint (°C)
2022-10-06 11:10:41.113,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:40.911,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:40.714,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:40.514,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:40.308,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:40.106,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:39.914,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:39.710,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:39.510,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:39.312,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:39.110,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:38.909,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:38.706,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:38.513,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:38.308,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:38.106,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:37.910,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:37.713,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:37.507,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:37.314,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:37.115,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:36.911,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:36.707,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:36.513,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:36.311,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:36.112,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:35.912,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:35.707,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:35.509,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:35.309,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:35.112,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:34.910,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:34.706,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:34.512,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:34.313,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:34.111,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:33.913,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:33.712,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:33.505,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:33.308,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:33.110,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:32.908,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:32.710,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:32.506,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:32.306,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:32.112,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:31.906,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:31.708,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:31.511,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:31.311,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:31.111,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:30.919,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:30.708,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:30.511,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:30.307,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:30.113,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:29.907,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:29.711,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:29.504,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:29.313,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:29.110,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:28.912,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:28.710,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:28.510,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:28.309,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:28.109,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:27.906,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:27.711,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:27.510,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:27.310,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:27.107,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:26.912,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:26.711,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:26.507,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:26.308,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:26.113,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:25.994,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:25.712,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:25.511,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:25.306,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:25.107,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:24.907,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:24.705,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:24.505,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:24.312,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:24.114,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:23.909,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:23.713,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:23.507,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:23.309,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:23.105,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:22.911,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:22.710,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:22.505,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:22.306,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:22.111,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:21.911,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:21.705,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:21.508,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:21.312,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:21.109,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:20.905,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:20.705,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:20.508,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:20.313,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:20.152,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:19.914,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:19.707,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:19.508,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:19.310,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:19.119,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:18.905,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:18.714,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:18.511,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:18.309,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:18.106,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:17.905,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:17.716,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:17.505,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:17.312,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:17.112,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:16.906,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:16.768,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:16.512,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:16.312,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:16.105,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:15.907,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:15.706,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:15.514,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:15.306,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:15.112,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:14.914,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:14.712,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:14.509,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:14.309,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:14.110,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:13.907,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:13.720,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:13.504,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:13.311,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:13.108,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:12.908,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:12.711,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:12.507,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:12.307,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:12.111,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:11.910,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:11.710,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:11.513,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:11.311,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:11.910,,,,,,,,,,,250.0,250.0
2022-10-06 11:10:11.710,,,,,,,,,,,250.0,250.0
2022-10-06 11:10:11.513,,,,,,,,,,,250.0,250.0
2022-10-06 11:10:11.311,,,,,,,,,,,250.0,250.0
2022-10-06 11:10:11.109,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:10.911,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:10.706,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:10.504,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:10.306,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:10.911,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,,
2022-10-06 11:10:10.706,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,,
2022-10-06 11:10:10.504,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,,
2022-10-06 11:10:10.306,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,,
2022-10-06 11:10:10.115,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:09.907,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:09.709,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:09.509,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:09.306,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:09.109,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:08.910,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:08.707,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:08.509,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:08.311,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:08.110,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:07.910,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:07.708,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:07.506,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:07.309,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:07.111,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:06.908,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:06.714,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:06.512,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:06.310,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:06.112,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:05.908,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:05.705,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:05.517,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:05.316,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:05.111,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:04.909,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:04.705,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:04.508,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:04.308,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:04.113,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:03.908,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:03.713,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:03.506,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:03.304,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:03.109,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:02.911,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:02.706,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:02.509,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:02.316,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:02.107,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:01.905,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:01.718,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:01.510,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:01.313,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:01.111,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:00.916,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:00.708,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:00.516,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:00.312,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:10:00.115,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:09:59.910,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:09:59.712,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:09:59.511,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:09:59.311,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:09:59.107,0.0,0.0,35.0,0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
2022-10-06 11:09:58.912,0.0,0.0,35.0,-0.0,190.0,190.0,205.0,205.0,230.0,230.0,250.0,250.0
